gene_id	ec
g189915.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g189968.t1	2.3.2.27
g189975.t1	6.3.1.2
g189994.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g189998.t1	2.1.1.103
g190.t1	2.7.11.1
g190009.t1	2.3.2.31
g190034.t1	2.7.11.24
g190050.t1	3.2.1.21
g190051.t1	3.6.4.12
g190052.t1	3.6.4.12
g190126.t1	2.7.11.1
g190127.t1	3.6.4.12
g190178.t1	3.5.1.4
g190209.t1	3.1.13.4
g190210.t1	3.1.13.4
g190250.t1	3.6.3.44
g190288.t1	3.6.4.12
g190299.t1	3.6.3.44
g190312.t1	2.3.2.26
g190313.t1	2.3.2.26
g190314.t1	2.3.2.26
g190353.t1	1.14.14.19;1.14.14.32
g190369.t1	3.1.1.29
g190375.t1	3.4.22.68
g190380.t1	5.2.1.8
g190415.t1	5.2.1.8
g190473.t1	3.4.19.12
g190512.t1	4.3.3.2
g190537.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g190541.t1	2.7.11.1
g190590.t1	2.4.1.218;2.4.1.271;2.4.1.324
g190602.t1	2.3.2.26
g190610.t1	2.3.2.26
g190652.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g190660.t1	2.7.1.107
g190759.t1	3.6.3.44
g19076.t1	3.2.1.14
g190815.t1	3.1.1.98
g190842.t1	4.3.3.2
g190890.t1	3.5.3.12
g190900.t1	2.7.11.1
g19092.t1	2.5.1.112;2.5.1.27
g190942.t1	3.6.3.44
g190944.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g190961.t1	2.7.11.1
g190984.t1	3.4.21.105
g190989.t1	2.7.1.107
g191132.t1	2.7.1.107
g191214.t1	3.2.1.4
g191227.t1	3.2.1.78
g191245.t1	2.7.11.1
g191249.t1	2.3.2.26
g191333.t1	2.4.1.218;2.4.1.271;2.4.1.324
g191353.t1	1.10.3.9
g191366.t1	1.10.3.9
g191369.t1	3.6.4.12
g191374.t1	3.1.13.4
g191405.t1	2.5.1.112;2.5.1.27
g191406.t1	3.6.3.44
g191448.t1	3.6.3.44
g191455.t1	3.6.3.44
g191468.t1	2.3.2.26
g191470.t1	2.3.2.26
g191472.t1	2.3.2.26
g191525.t1	3.1.1.29
g191533.t1	3.4.22.68
g191536.t1	5.2.1.8
g191572.t1	2.7.11.1
g191574.t1	5.2.1.8
g191604.t1	5.2.1.8
g191633.t1	3.4.22.68
g191726.t1	3.6.4.12
g191728.t1	3.6.4.12
g19175.t1	1.11.1.7
g19176.t1	1.11.1.7
g191769.t1	2.7.11.1
g191813.t1	3.6.4.12
g191814.t1	3.6.4.12
g191822.t1	4.3.3.2
g191834.t1	3.6.3.44
g191865.t1	4.3.3.2
g1919.t1	2.1.1.14
g191904.t1	3.1.1.98
g192031.t1	2.7.1.107
g192038.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g19213.t1	2.3.3.8
g192157.t1	2.7.11.22;2.7.11.23
g192159.t1	2.7.11.22;2.7.11.23
g192160.t1	2.7.11.22;2.7.11.23
g192162.t1	2.7.11.22;2.7.11.23
g192165.t1	2.1.1.104
g1923.t1	1.2.1.28;1.2.3.14;1.2.3.7
g192305.t1	1.7.7.1
g1924.t1	3.2.1.21
g192580.t1	2.7.1.107
g192629.t1	2.3.2.26
g192662.t1	3.6.4.12
g192665.t1	3.1.11.1
g19271.t1	2.7.7.79
g192736.t1	2.7.11.1
g192746.t1	2.1.1.310
g192823.t1	3.4.19.12
g192936.t1	1.1.1.348
g192950.t1	3.6.4.13
g193021.t1	1.17.1.9
g19305.t1	3.6.4.12
g193080.t1	3.6.4.13
g193081.t1	3.6.4.13
g193265.t1	3.6.3.44
g193266.t1	3.6.3.44
g193267.t1	2.7.11.1
g193292.t1	3.6.3.44
g1934.t1	2.7.1.78
g193418.t1	3.5.1.3
g193434.t1	1.1.1.348
g193471.t1	3.4.22.68
g193482.t1	3.6.4.12
g1935.t1	2.7.1.78
g193532.t1	1.1.1.348
g193539.t1	3.6.3.44
g193687.t1	3.2.1.24
g193693.t1	1.1.1.348
g19371.t1	2.7.11.1
g19375.t1	2.7.11.1
g193753.t1	3.4.21.105
g193755.t1	2.7.1.107
g193759.t1	3.4.21.105
g1938.t1	2.7.11.1
g193810.t1	2.7.7.7
g193858.t1	4.3.3.2
g193883.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g193904.t1	2.7.11.1
g193948.t1	2.4.1.218;2.4.1.271;2.4.1.324
g193962.t1	2.3.2.26
g194146.t1	2.4.2.39
g194147.t1	2.5.1.1;2.5.1.10
g194186.t1	2.3.2.26
g194187.t1	2.3.2.26
g194193.t1	2.3.2.26
g194194.t1	2.3.2.26
g194195.t1	2.3.2.26
g194198.t1	3.2.1.24
g1944.t1	1.3.1.21
g194419.t1	3.1.27.1
g194437.t1	5.2.1.8
g19452.t1	3.6.3.44
g194550.t1	3.6.3.44
g194572.t1	2.5.1.112;2.5.1.27
g194585.t1	2.4.1.218;2.4.1.271;2.4.1.324
g194616.t1	1.1.1.348
g194647.t1	3.2.1.78
g194680.t1	3.6.4.12
g194681.t1	3.6.4.12
g194684.t1	5.2.1.8
g194730.t1	3.1.1.29
g194807.t1	2.7.11.1
g194809.t1	2.7.11.1
g19481.t1	2.7.11.1
g194814.t1	2.7.11.1
g194822.t1	2.7.11.1
g194823.t1	2.7.11.1
g194825.t1	4.4.1.8
g194829.t1	5.2.1.8
g194833.t1	2.7.11.1
g194854.t1	2.7.11.1
g19487.t1	3.4.19.12
g194907.t1	5.2.1.8
g194926.t1	2.5.1.112;2.5.1.27
g194988.t1	2.7.11.1
g195024.t1	3.2.1.78
g195065.t1	5.4.99.12
g195070.t1	5.4.99.12
g195165.t1	2.7.1.68
g195247.t1	3.1.1.11
g195279.t1	2.3.2.27
g195291.t1	2.7.11.24
g195295.t1	2.7.11.24
g195321.t1	2.3.1.91
g195327.t1	2.7.11.1
g195368.t1	2.5.1.112;2.5.1.27
g195389.t1	3.5.1.3
g195400.t1	5.4.99.12
g195405.t1	5.4.99.12
g195423.t1	2.5.1.112;2.5.1.27
g195484.t1	2.7.1.68
g195550.t1	3.1.1.11
g195565.t1	3.1.1.11
g195595.t1	2.3.2.27
g195609.t1	1.1.1.170
g195612.t1	2.8.2.39
g195625.t1	1.5.5.1
g195639.t1	3.1.3.16;3.1.3.48
g195640.t1	3.1.3.16;3.1.3.48
g195651.t1	5.99.1.3
g195654.t1	5.99.1.3
g195655.t1	5.99.1.3
g195692.t1	2.5.1.112;2.5.1.27
g195698.t1	3.6.3.44
g195724.t1	2.4.2.18
g195771.t1	2.4.2.18
g195774.t1	3.4.22.34
g195775.t1	3.6.4.13
g195788.t1	2.7.11.26
g195838.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g195851.t1	3.6.3.44
g195855.t1	3.6.4.12
g195887.t1	3.6.4.12
g195907.t1	3.6.4.12
g195965.t1	3.6.4.12
g195966.t1	3.6.4.12
g195992.t1	2.7.7.7
g196033.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g196064.t1	2.6.1.99
g196116.t1	3.1.26.5
g196162.t1	3.6.3.44
g196175.t1	2.7.11.1
g196176.t1	5.4.99.39;5.4.99.40;5.4.99.55
g19619.t1	2.8.2.39
g1962.t1	1.14.13.36
g196240.t1	2.4.1.144
g196248.t1	3.6.3.44
g196253.t1	3.6.3.44
g196259.t1	3.5.1.3
g196303.t1	2.4.1.218;2.4.1.271;2.4.1.324
g196304.t1	2.5.1.112;2.5.1.27
g196305.t1	2.5.1.112;2.5.1.27
g196341.t1	2.5.1.18
g196345.t1	2.5.1.18
g196371.t1	3.6.4.12
g196372.t1	3.6.4.12
g1964.t1	1.14.13.36
g196420.t1	2.5.1.18
g196500.t1	1.1.1.348
g19659.t1	2.7.7.7
g196603.t1	2.7.11.1
g196657.t1	3.1.3.16
g196757.t1	3.5.1.4
g196785.t1	2.1.3.15;4.1.1.39;6.4.1.2
g19688.t1	2.3.2.27
g196892.t1	4.1.1.22
g196911.t1	3.6.4.12
g197027.t1	3.5.1.52
g197115.t1	2.7.11.1
g197133.t1	2.7.11.22;2.7.11.23
g197136.t1	2.7.11.22;2.7.11.23
g197137.t1	2.7.11.22;2.7.11.23
g197139.t1	2.7.11.22;2.7.11.23
g197193.t1	1.14.14.1
g197286.t1	3.6.4.13
g197299.t1	3.6.4.12
g197338.t1	2.5.1.112;2.5.1.27
g1975.t1	1.11.1.7
g197518.t1	5.2.1.8
g197555.t1	2.3.1.51;2.8.1.14
g197559.t1	2.7.11.1
g197576.t1	3.6.4.13
g197577.t1	3.6.4.13
g197578.t1	3.6.4.13
g1976.t1	1.11.1.7
g197671.t1	1.1.1.348
g19773.t1	3.1.4.4
g19776.t1	3.1.4.4
g197775.t1	3.1.1.29
g197803.t1	2.1.3.15;4.1.1.39;6.4.1.2
g197805.t1	2.1.3.15;4.1.1.39;6.4.1.2
g197819.t1	3.2.1.113
g197830.t1	3.6.4.13
g197834.t1	2.7.11.1
g197836.t1	4.4.1.8
g197840.t1	3.1.27.1
g197845.t1	3.2.1.113
g197857.t1	3.6.4.13
g197862.t1	2.7.11.1
g197864.t1	4.4.1.8
g197868.t1	3.1.27.1
g1979.t1	1.11.1.7
g197977.t1	3.6.4.12
g19800.t1	3.6.4.3
g198002.t1	2.5.1.112;2.5.1.27
g198101.t1	3.6.3.1
g198149.t1	2.6.1.99
g198201.t1	3.1.26.5
g198242.t1	3.6.3.44
g198258.t1	2.7.11.1
g198259.t1	5.4.99.39;5.4.99.40;5.4.99.55
g198318.t1	2.4.1.144
g198326.t1	3.6.3.44
g198335.t1	3.5.1.3
g198374.t1	2.4.1.218;2.4.1.271;2.4.1.324
g198376.t1	2.5.1.112;2.5.1.27
g198378.t1	3.2.1.78
g1984.t1	3.6.3.44
g198404.t1	2.7.11.1
g198405.t1	2.5.1.18
g198408.t1	2.5.1.18
g198433.t1	3.6.4.12
g198603.t1	3.1.3.16
g198659.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g1987.t1	1.11.1.7
g19874.t1	1.6.5.2
g198801.t1	4.1.1.22
g198819.t1	3.6.4.12
g198820.t1	3.6.4.12
g198836.t1	1.14.14.19;1.14.14.32
g198916.t1	1.6.5.3
g198929.t1	1.6.5.3
g198930.t1	1.6.5.3
g198974.t1	2.5.1.112;2.5.1.27
g199.t1	2.3.2.27
g19902.t1	1.1.1.348
g199031.t1	2.5.1.112;2.5.1.27
g199052.t1	2.5.1.112;2.5.1.27
g199094.t1	2.5.1.18
g199107.t1	2.7.11.11
g199148.t1	2.3.2.31
g199208.t1	3.6.4.12
g199214.t1	3.1.1.98
g199264.t1	2.5.1.112;2.5.1.27
g199323.t1	2.5.1.112;2.5.1.27
g199377.t1	3.6.4.12
g1994.t1	1.11.1.7
g199468.t1	3.6.4.13
g199470.t1	3.1.27.1
g19950.t1	3.6.1.52
g199559.t1	2.7.11.1
g19958.t1	3.2.1.67
g199585.t1	2.5.1.112;2.5.1.27
g199627.t1	2.4.2.58
g199673.t1	3.6.3.44
g199688.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g199761.t1	1.14.14.1
g199764.t1	1.14.19.52
g199778.t1	2.5.1.112;2.5.1.27
g199779.t1	3.6.4.12
g199784.t1	3.6.3.44
g199824.t1	2.7.11.1
g199841.t1	2.5.1.112;2.5.1.27
g199855.t1	3.6.4.12
g19986.t1	2.7.11.1
g1999.t1	1.11.1.7
g199942.t1	1.1.1.348
g199948.t1	2.5.1.32;2.5.1.99
g199988.t1	3.1.3.16
g199991.t1	3.1.3.16
g200063.t1	2.4.1.218;2.4.1.271;2.4.1.324
g20012.t1	3.6.3.44
g20014.t1	2.4.1.218;2.4.1.271;2.4.1.324
g200155.t1	2.7.11.11
g20017.t1	2.5.1.112;2.5.1.27
g200175.t1	5.2.1.8
g200225.t1	3.2.1.24
g20024.t1	2.4.1.218;2.4.1.271;2.4.1.324
g200240.t1	6.1.1.4
g200306.t1	6.3.1.2
g20046.t1	2.4.1.218;2.4.1.271;2.4.1.324
g20047.t1	3.6.3.44
g20050.t1	2.4.1.218;2.4.1.271;2.4.1.324
g200538.t1	2.6.1.83
g200546.t1	2.7.11.1
g200572.t1	3.6.4.13
g200575.t1	2.4.2.51
g200585.t1	3.4.19.12
g200615.t1	1.1.1.348
g20063.t1	2.4.1.218;2.4.1.271;2.4.1.324
g200838.t1	3.6.4.12
g200897.t1	3.6.4.12
g200914.t1	2.1.1.43
g20092.t1	2.4.1.218;2.4.1.271;2.4.1.324
g200964.t1	2.4.1.218;2.4.1.271;2.4.1.324
g20101.t1	3.6.3.44
g201029.t1	3.4.19.12
g201088.t1	2.7.11.1
g201103.t1	2.7.11.1
g20116.t1	3.6.4.12
g20118.t1	3.6.4.12
g201187.t1	3.6.4.12
g201231.t1	2.3.1.91
g201233.t1	2.3.1.91
g201251.t1	3.6.4.13
g201261.t1	2.7.11.24
g201265.t1	2.7.11.24
g201266.t1	2.7.11.24
g201271.t1	3.1.1.98
g201292.t1	3.6.3.44
g201317.t1	3.6.3.14
g201318.t1	2.2.1.6
g201320.t1	2.2.1.6
g201324.t1	2.2.1.6
g201331.t1	2.2.1.6
g201348.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g201356.t1	3.2.1.15
g201357.t1	3.2.1.15
g201359.t1	2.3.2.27
g201371.t1	3.2.1.15
g201372.t1	2.3.2.27
g201378.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g201385.t1	3.2.1.15
g201391.t1	3.2.1.15
g201403.t1	3.2.1.15
g201405.t1	6.1.1.9
g201408.t1	6.1.1.9
g201411.t1	6.1.1.9
g201418.t1	6.1.1.9
g201421.t1	3.1.3.36
g201424.t1	2.4.2.41
g201429.t1	2.1.1.163;2.1.1.201
g201435.t1	3.2.2.3
g201436.t1	3.2.2.3
g201437.t1	3.2.2.3
g201461.t1	3.4.22.68
g201468.t1	3.2.1.143
g20150.t1	1.14.14.1
g201508.t1	1.11.1.7
g201509.t1	3.6.4.13
g201510.t1	3.6.4.13
g201527.t1	1.17.1.9
g201539.t1	3.6.4.13
g201543.t1	2.4.2.29
g201545.t1	2.4.2.29
g201547.t1	3.5.1.3
g201560.t1	2.7.11.1
g201585.t1	3.1.1.80
g201599.t1	3.1.1.80
g201615.t1	3.1.1.80
g201620.t1	3.1.1.80
g201625.t1	3.1.1.80
g201635.t1	3.5.1.4
g201644.t1	2.8.2.39
g201656.t1	3.6.4.12
g201681.t1	3.2.1.78
g201687.t1	3.6.4.12
g201696.t1	3.6.4.12
g201699.t1	2.4.1.207
g201756.t1	1.6.5.3
g201773.t1	2.3.1.133
g201795.t1	2.5.1.1;2.5.1.10
g201797.t1	2.3.1.133
g20181.t1	1.3.8.7
g20182.t1	1.3.8.7
g20183.t1	3.1.11.2
g201862.t1	2.1.1.176
g20187.t1	2.7.11.1
g201889.t1	3.1.4.46
g201891.t1	3.1.4.46
g201894.t1	3.1.4.46
g2019.t1	2.4.2.30
g201901.t1	1.4.3.16
g201902.t1	2.1.1.276;2.1.1.278
g201945.t1	2.3.1.61
g201946.t1	2.3.1.61
g201969.t1	2.7.11.1
g201970.t1	2.3.2.27
g201995.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g201997.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g202.t1	2.1.1.43
g202008.t1	3.6.3.44
g202019.t1	3.6.3.44
g20204.t1	2.7.11.1
g202041.t1	2.7.11.1
g202052.t1	2.7.11.1
g202057.t1	2.5.1.112;2.5.1.27
g202058.t1	1.14.14.40
g20206.t1	3.1.1.11
g202060.t1	3.1.3.16
g20208.t1	3.1.1.11
g20209.t1	3.1.1.11
g20210.t1	3.2.1.78
g202114.t1	2.1.1.228
g202116.t1	2.1.1.228
g202121.t1	3.1.1.14
g202125.t1	3.1.1.98
g202136.t1	1.11.1.7
g202142.t1	2.7.1.107
g202167.t1	1.14.14.1
g202176.t1	2.3.1.133
g202178.t1	2.3.1.133
g202186.t1	2.3.1.133
g202192.t1	2.3.1.133
g202197.t1	2.3.1.133
g202205.t1	2.7.11.1
g202218.t1	2.7.11.1
g202220.t1	2.7.11.1
g202226.t1	5.1.3.5
g202253.t1	3.2.1.8
g202254.t1	1.10.9.1
g202293.t1	1.11.1.7
g202294.t1	1.11.1.7
g202295.t1	1.11.1.7
g202297.t1	1.11.1.7
g202298.t1	1.11.1.7
g20230.t1	3.4.19.12
g202311.t1	4.2.1.3
g20232.t1	2.3.2.27
g202320.t1	1.14.17.4
g202321.t1	2.3.2.27
g202330.t1	3.1.3.16;3.1.3.48
g202377.t1	3.5.1.3
g202387.t1	2.7.1.21
g202399.t1	2.3.2.27
g202408.t1	3.2.1.67
g202409.t1	3.2.1.67
g202413.t1	3.6.4.13
g202414.t1	2.3.1.133
g202421.t1	1.5.3.17
g202430.t1	2.6.1.96
g202431.t1	1.14.13.79
g202441.t1	2.6.1.96
g202444.t1	3.6.4.12
g202459.t1	4.1.1.105;4.1.1.109;4.1.1.28
g202463.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202466.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202468.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202473.t1	4.2.1.124;5.4.99.31;5.4.99.36;5.4.99.39;5.4.99.40;5.4.99.52;5.4.99.53;5.4.99.54;5.4.99.56;5.4.99.57
g202476.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202479.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202484.t1	3.6.4.13
g202485.t1	3.1.13.4
g202487.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202489.t1	5.4.99.39;5.4.99.40;5.4.99.55
g20249.t1	3.7.1.5
g202490.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202491.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202492.t1	5.4.99.39;5.4.99.40;5.4.99.55
g202493.t1	3.4.21.89
g202495.t1	3.4.21.89
g202496.t1	3.4.21.89
g202497.t1	3.4.21.89
g202498.t1	3.4.21.89
g202505.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.21;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g202518.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g202519.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g202521.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.21;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g20255.t1	2.3.1.168
g202554.t1	2.3.1.133
g202589.t1	2.5.1.112;2.5.1.27
g202606.t1	2.3.1.199
g202611.t1	3.1.1.5
g202613.t1	3.1.1.5
g202617.t1	3.1.2.14;3.1.2.21
g202632.t1	1.2.1.3;1.2.1.68
g202633.t1	1.2.1.3;1.2.1.68
g202642.t1	2.7.11.1
g202643.t1	3.4.21.89
g202648.t1	1.1.1.211;1.1.1.35;4.2.1.17
g202650.t1	2.7.11.22
g202654.t1	2.4.1.207
g202655.t1	2.4.1.207
g202656.t1	2.7.11.1
g202662.t1	4.4.1.5
g202663.t1	2.3.2.27
g202667.t1	2.4.99.18
g202673.t1	3.4.25.1
g202675.t1	2.7.11.1
g202677.t1	2.7.7.48
g202678.t1	2.7.7.48
g202685.t1	1.1.1.40
g202687.t1	2.3.2.27
g202695.t1	2.7.1.1
g202697.t1	3.1.1.11
g202698.t1	3.4.17.21
g202700.t1	6.1.1.19
g202707.t1	3.1.3.16;3.1.3.48
g202708.t1	1.8.5.7;3.4.24.64
g202709.t1	2.3.2.2;3.4.19.13;3.4.19.14
g202710.t1	1.13.99.1
g202716.t1	3.5.1.127
g202721.t1	4.4.1.14
g202727.t1	2.7.7.15
g202730.t1	2.1.1.319
g202732.t1	2.3.1.30
g202733.t1	2.3.1.129
g202741.t1	1.5.3.16
g202743.t1	6.3.5.5
g202744.t1	1.5.99.12
g202746.t1	1.5.99.12
g202747.t1	1.5.99.12
g202750.t1	2.3.1.20;2.3.1.75;2.3.1.76
g202751.t1	5.5.1.18
g202754.t1	2.7.11.1
g202755.t1	2.7.12.2
g202757.t1	6.2.1.3
g202761.t1	2.3.2.27
g20277.t1	1.1.1.211;1.1.1.35;4.2.1.17
g202776.t1	3.6.3.44
g202778.t1	2.3.2.32
g202780.t1	3.4.25.1
g202784.t1	2.7.11.1
g202799.t1	3.1.1.80
g202804.t1	3.1.1.80
g202814.t1	3.5.1.4
g202821.t1	2.8.2.39
g202834.t1	2.3.1.133
g202837.t1	3.6.4.12
g202839.t1	3.6.4.12
g202840.t1	3.6.4.12
g202863.t1	3.2.1.78
g202869.t1	3.6.4.12
g202878.t1	3.6.4.12
g202881.t1	2.4.1.207
g202938.t1	1.6.5.3
g202955.t1	2.3.1.133
g202976.t1	2.5.1.1;2.5.1.10
g202978.t1	2.3.1.133
g20298.t1	5.1.3.5
g202982.t1	3.6.3.44
g202989.t1	3.6.4.6
g20299.t1	3.2.2.3
g203040.t1	3.4.19.12
g203041.t1	2.1.1.176
g20319.t1	2.5.1.112;2.5.1.27
g20321.t1	2.5.1.112;2.5.1.27
g203237.t1	3.1.4.46
g203239.t1	3.1.4.46
g203242.t1	3.1.4.46
g203247.t1	1.4.3.16
g203248.t1	2.1.1.276;2.1.1.278
g203279.t1	2.3.1.61
g2033.t1	3.1.3.16
g203301.t1	2.1.1.127;2.1.1.259
g203309.t1	2.7.11.1
g203310.t1	2.3.2.27
g203313.t1	3.6.3.1
g203319.t1	2.5.1.112;2.5.1.27
g203343.t1	2.7.11.1
g203349.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g203355.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g203357.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g203359.t1	3.6.3.44
g203363.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g2034.t1	3.1.3.16
g203411.t1	1.14.14.1
g203421.t1	2.7.11.1
g203428.t1	2.5.1.112;2.5.1.27
g203429.t1	1.14.14.40
g203432.t1	3.1.3.16
g20344.t1	3.4.22.68
g20346.t1	3.4.22.68
g203475.t1	2.1.1.228
g203478.t1	3.1.1.14
g203481.t1	3.1.1.98
g203494.t1	1.11.1.7
g203501.t1	2.7.1.107
g203525.t1	1.14.14.1
g20353.t1	3.1.3.16;3.1.3.43
g203534.t1	2.3.1.133
g203536.t1	2.3.1.133
g203538.t1	3.6.4.12
g203542.t1	3.5.1.4
g203547.t1	2.3.1.133
g203558.t1	2.7.11.1
g203562.t1	2.7.11.1
g203567.t1	3.6.4.12
g203568.t1	2.3.1.133
g203574.t1	2.3.1.133
g203575.t1	2.3.1.133
g203581.t1	2.3.1.133
g203583.t1	2.7.11.1
g203584.t1	2.3.1.133
g203586.t1	2.3.1.133
g203610.t1	2.7.11.1
g203622.t1	2.7.11.1
g203631.t1	5.1.3.5
g203654.t1	3.2.1.8
g203656.t1	3.2.1.8
g203657.t1	3.2.1.8
g203658.t1	1.10.9.1
g203694.t1	1.11.1.7
g203695.t1	1.11.1.7
g203696.t1	1.11.1.7
g203698.t1	1.11.1.7
g203699.t1	1.11.1.7
g203712.t1	4.2.1.3
g203715.t1	3.6.4.12
g203722.t1	1.14.17.4
g203723.t1	2.3.2.27
g203731.t1	3.1.3.16;3.1.3.48
g203762.t1	3.5.1.3
g203778.t1	2.7.1.21
g203783.t1	1.4.3.16
g203792.t1	2.3.2.27
g203800.t1	3.2.1.67
g203801.t1	3.2.1.67
g203805.t1	3.6.4.13
g203806.t1	2.3.1.133
g203813.t1	1.5.3.17
g203822.t1	2.6.1.96
g203823.t1	1.14.13.79
g203833.t1	2.6.1.96
g203849.t1	4.1.1.105;4.1.1.109;4.1.1.28
g203854.t1	4.1.1.105;4.1.1.109;4.1.1.28
g203856.t1	5.4.99.39;5.4.99.40;5.4.99.41
g203857.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203864.t1	4.1.1.105;4.1.1.109;4.1.1.28
g203868.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203871.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203873.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203874.t1	1.1.1.211;1.1.1.35;4.2.1.17
g203879.t1	4.2.1.124;5.4.99.31;5.4.99.36;5.4.99.39;5.4.99.40;5.4.99.52;5.4.99.53;5.4.99.54;5.4.99.56;5.4.99.57
g20388.t1	2.7.7.6
g203882.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203885.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203890.t1	3.6.4.13
g203891.t1	3.1.13.4
g203893.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203895.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203896.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203897.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203898.t1	5.4.99.39;5.4.99.40;5.4.99.55
g203899.t1	3.4.21.89
g203901.t1	3.4.21.89
g203902.t1	3.4.21.89
g203903.t1	3.4.21.89
g203904.t1	3.4.21.89
g203911.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.21;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g203927.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g203928.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g203930.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.21;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g203963.t1	2.3.1.133
g204006.t1	2.5.1.112;2.5.1.27
g204023.t1	2.3.1.199
g204028.t1	3.1.1.5
g204030.t1	3.1.1.5
